time,voice_1
0,0
0.005,0
0.01,0
0.015,0
0.02,0
0.025,0
0.03,0
0.035,0
0.04,0
0.045,0
0.05,0
0.055,0
0.06,0
0.065,0
0.07,0
0.075,0
0.08,0
0.085,0
0.09,0
0.095,0
0.1,0
0.105,0
0.11,0
0.115,0
0.12,0
0.125,0
0.13,0
0.135,0
0.14,0
0.145,0
0.15,0
0.155,0
0.16,0
0.165,0
0.17,0
0.175,0
0.18,0
0.185,0
0.19,0
0.195,0
0.2,0
0.205,0
0.21,0
0.215,0
0.22,0
0.225,0
0.23,0
0.235,0
0.24,0
0.245,0
0.25,0
0.255,0
0.26,0
0.265,0
0.27,0
0.275,0
0.28,0
0.285,0
0.29,0
0.295,0
0.3,0
0.305,0
0.31,0
0.315,0
0.32,0
0.325,0
0.33,0
0.335,0
0.34,0
0.345,0
0.35,0
0.355,0
0.36,0
0.365,0
0.37,0
0.375,0
0.38,0
0.385,0
0.39,0
0.395,0
0.4,0
0.405,0
0.41,0
0.415,0
0.42,0
0.425,0
0.43,0
0.435,0
0.44,0
0.445,0
0.45,0
0.455,0
0.46,0
0.465,0
0.47,0
0.475,0
0.48,0
0.485,0
0.49,0
0.495,0
0.5,0
0.505,0
0.51,0
0.515,0
0.52,0
0.525,0
0.53,0
0.535,0
0.54,0
0.545,0
0.55,0
0.555,0
0.56,0
0.565,0
0.57,0
0.575,0
0.58,0
0.585,0
0.59,0
0.595,0
0.6,0
0.605,0
0.61,0
0.615,0
0.62,0
0.625,0
0.63,0
0.635,0
0.64,0
0.645,0
0.65,0
0.655,0
0.66,0
0.665,0
0.67,0
0.675,0
0.68,0
0.685,0
0.69,0
0.695,0
0.7,0
0.705,0
0.71,0
0.715,0
0.72,0
0.725,0
0.73,0
0.735,0
0.74,0
0.745,0
0.75,0
0.755,0
0.76,0
0.765,0
0.77,0
0.775,0
0.78,0
0.785,0
0.79,0
0.795,0
0.8,0
0.805,0
0.81,0
0.815,0
0.82,0
0.825,0
0.83,0
0.835,0
0.84,0
0.845,0
0.85,0
0.855,0
0.86,0
0.865,0
0.87,0
0.875,0
0.88,0
0.885,0
0.89,0
0.895,0
0.9,0
0.905,0
0.91,0
0.915,0
0.92,0
0.925,0
0.93,0
0.935,0
0.94,0
0.945,0
0.95,0
0.955,0
0.96,0
0.965,0
0.97,0
0.975,0
0.98,0
0.985,0
0.99,0
0.995,0
1,0
1.005,0
1.01,0
1.015,0
1.02,0
1.025,0
1.03,0
1.035,0
1.04,0
1.045,0
1.05,0
1.055,0
1.06,0
1.065,0
1.07,0
1.075,0
1.08,0
1.085,0
1.09,0
1.095,0
1.1,0
1.105,0
1.11,0
1.115,0
1.12,0
1.125,0
1.13,0
1.135,0
1.14,0
1.145,0
1.15,0
1.155,0
1.16,0
1.165,0
1.17,0
1.175,0
1.18,0
1.185,0
1.19,0
1.195,0
1.2,0
1.205,0
1.21,0
1.215,0
1.22,0
1.225,0
1.23,0
1.235,0
1.24,0
1.245,0
1.25,0
1.255,0
1.26,0
1.265,0
1.27,0
1.275,0
1.28,0
1.285,0
1.29,0
1.295,0
1.3,0
1.305,0
1.31,0
1.315,0
1.32,0
1.325,0
1.33,0
1.335,0
1.34,0
1.345,0
1.35,0
1.355,0
1.36,160.121850112641
1.365,165.768534962203
1.37,171.614349722942
1.375,172.608501537285
1.38,173.608412414501
1.385,168.666117913656
1.39,171.614349722942
1.395,172.608501537285
1.4,173.608412414501
1.405,172.608501537285
1.41,166.728822316144
1.415,161.049426554019
1.42,155.56349186104
1.425,154.667512078458
1.43,152.891004182657
1.435,152.010416796455
1.44,152.010416796455
1.445,150.264428242984
1.45,150.264428242984
1.455,150.264428242984
1.46,150.264428242984
1.465,151.13490122039
1.47,147.682975305829
1.475,146.832383958704
1.48,146.832383958704
1.485,143.478727674212
1.49,145.986691657242
1.495,145.986691657242
1.5,145.986691657242
1.505,145.986691657242
1.51,146.832383958704
1.515,146.832383958704
1.52,148.538494078501
1.525,149.398968821005
1.53,148.538494078501
1.535,146.832383958704
1.54,147.682975305829
1.545,148.538494078501
1.55,148.538494078501
1.555,150.264428242984
1.56,152.010416796455
1.565,157.371052567878
1.57,157.371052567878
1.575,161.049426554019
1.58,162.920730751522
1.585,164.813778456435
1.59,167.694672558134
1.595,169.643190794874
1.6,169.643190794874
1.605,171.614349722942
1.61,172.608501537285
1.615,173.608412414501
1.62,174.614115716502
1.625,174.614115716502
1.63,174.614115716502
1.635,174.614115716502
1.64,174.614115716502
1.645,174.614115716502
1.65,175.625644998463
1.655,176.643034009943
1.66,177.666316696009
1.665,178.695527198372
1.67,178.695527198372
1.675,179.730699856521
1.68,179.730699856521
1.685,180.771869208874
1.69,181.819069993927
1.695,181.819069993927
1.7,181.819069993927
1.705,181.819069993927
1.71,182.872337151413
1.715,182.872337151413
1.72,182.872337151413
1.725,182.872337151413
1.73,183.931705823472
1.735,183.931705823472
1.74,183.931705823472
1.745,182.872337151413
1.75,183.931705823472
1.755,183.931705823472
1.76,182.872337151413
1.765,182.872337151413
1.77,182.872337151413
1.775,182.872337151413
1.78,182.872337151413
1.785,182.872337151413
1.79,181.819069993927
1.795,181.819069993927
1.8,181.819069993927
1.805,181.819069993927
1.81,182.872337151413
1.815,183.931705823472
1.82,184.997211355817
1.825,184.997211355817
1.83,186.068889298919
1.835,187.146775409188
1.84,188.230905650172
